SKU,amz,ebay,web,oth,tot,category,resolved_parent_id,current_stock,in_stock_flag,cv_30,v7,v14,v30,v90,doc,status,risk,action
RIM-MSC-ACCEL-BLK-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ACCEL-BLK-5PK,27.0,1,4.7328340883758955,0.0,0.0,0.23333333333333334,0.08888888888888889,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-CURL-003,0,0,0,0,0,Mascara,B079JFT2ZR,0.0,0,5.477225575051662,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-WS2IN1-003,0,0,0,0,0,Eyeliner,RIM-WS2IN1,279.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-E3DL-003-2PK,0,0,0,0,0,Mascara,RIM-MSC-E3DL-003-2PK,1941.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-E3DL-003-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-E3DL-003-3PK,2484.0,1,1.9531142241082047,0.0,0.2857142857142857,0.26666666666666666,0.26666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-E3DL-003-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-E3DL-003-5PK,1710.0,1,3.8056219755369374,0.0,0.07142857142857142,0.06666666666666667,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-WONDER-SERUM,0,0,0,0,0,"Brow Serum, Brows, Makeup",RIM-WONDER-SERUM,1.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ELL-003-2PK,0,0,0,0,0,Mascara,RIM-MSC-ELL-003-2PK,1427.0,1,3.0512857662936463,0.0,0.07142857142857142,0.1,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ELL-003-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ELL-003-3PK,696.0,1,5.477225575051661,0.0,0.0,0.0,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ELL-003-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ELL-003-5PK,559.0,1,1.5362010913625372,0.14285714285714285,0.2857142857142857,0.5333333333333333,0.45555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-1KLL-081,0,0,0,0,0,Cosmetics General,B01BYEMIYG,1.0,1,5.47722557505158,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ESL-101-2PK,0,0,0,0,0,Mascara,RIM-MSC-ESL-101-2PK,1152.0,1,2.1600297128302746,0.5714285714285714,0.42857142857142855,0.23333333333333334,0.25555555555555554,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ESL-101-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ESL-101-3PK,1059.0,1,3.0512857662936463,0.14285714285714285,0.14285714285714285,0.1,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ESL-101-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ESL-101-5PK,460.0,1,1.0710179837256495,0.5714285714285714,0.42857142857142855,0.7,0.34444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BBCREAM-MEDIUM,0,0,0,0,0,"BB & CC Cream, Complexion, Makeup",B071Z2XMT8,0.0,0,5.477225575051727,0.0,0.0,0.0,0.17777777777777778,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-ESL-102-2PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ESL-102-2PK,817.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ESL-102-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ESL-102-3PK,992.0,1,2.2321305418379476,0.0,0.14285714285714285,0.4666666666666667,0.3333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-ESL-102-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-ESL-102-5PK,669.0,1,5.477225575051654,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-BLK,0,0,0,0,0,Mascara,B08LNSS12V,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-SCAND-LYCRA,0,0,0,0,0,Mascara,RIM-MSC-SCAND-LYCRA,3.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BBCREAM-VERYLIGHT,0,0,0,0,0,"BB & CC Cream, Complexion, Makeup",402758154009,0.0,0,3.292857706824672,0.0,0.35714285714285715,0.3,0.2111111111111111,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-SCAND-RL-001-2PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-001-2PK,128.0,1,2.0341905108624303,0.14285714285714285,0.07142857142857142,0.2,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-001-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-001-3PK,87.0,1,3.8056219755369365,0.14285714285714285,0.14285714285714285,0.06666666666666667,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-001-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-001-5PK,189.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-002,0,0,0,0,0,Mascara,B01JOY2RGW,200.0,1,5.477225575051661,0.0,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-003,0,0,0,0,0,Mascara,B0GCDLFMXF,291.0,1,2.160029712830279,0.14285714285714285,0.21428571428571427,0.23333333333333334,0.36666666666666664,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-003-2PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-003-2PK,2.0,1,5.477225575051662,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-003-3PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-003-3PK,84.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-RL-003-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-RL-003-5PK,57.0,1,5.477225575051661,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTW-BSK-DRKBRW-2PK,0,0,0,0,0,Cosmetics General,RIM-BTW-BSK-DRKBRW-2PK,642.0,1,5.477225575051659,0.0,0.0,0.03333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-VOD-002,0,0,0,0,0,Mascara,RIM-MSC-SCAND-VOD-002,124.0,1,5.4772255750516905,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-VOD-002-2PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-VOD-002-2PK,94.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-VOD-002-5PK,0,0,0,0,0,Cosmetics General,RIM-MSC-SCAND-VOD-002-5PK,25.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-VOD-WP,0,0,0,0,0,Mascara,RIM-MSC-SCAND-VOD-WP,55.0,1,5.477225575051668,0.0,0.0,0.06666666666666667,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTW-BSK-DRKBRW-3PK,0,0,0,0,0,Cosmetics General,RIM-BTW-BSK-DRKBRW-3PK,431.0,1,5.477225575051662,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-SCAND-WOW-003,0,0,0,0,0,Mascara,405477206373,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-SCAND-WOW-WP,0,0,0,0,0,Mascara,B097QPWLHM,247.0,1,5.4772255750516665,0.2857142857142857,0.14285714285714285,0.06666666666666667,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-THRILLSEEKER-BLKBRWN,0,0,0,0,0,Mascara,205590248245,31.0,1,2.7667982242644844,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-THRILLSEEKER-EXTBLACK,0,0,0,0,0,Mascara,B0H3K97NCT,16.0,1,2.4356604735254375,0.14285714285714285,0.5,0.23333333333333334,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-VF-X10-001,0,0,0,0,0,Mascara,B0714C7NFN,0.0,0,5.47722557505164,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-VOLCOL-001,0,0,0,0,0,Mascara,B01DL0FMVM,0.0,0,5.477225575051663,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MSC-WDF-001,0,0,0,0,0,Mascara,B00VTOC5GS,393.0,1,5.477225575051661,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WDF-003,0,0,0,0,0,Mascara,B00VTOC5GS,1.0,1,5.47722557505167,0.0,0.0,0.0,0.15555555555555556,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WDF-WP,0,0,0,0,0,Mascara,B00UYJDAN6,21.0,1,5.477225575051665,0.0,0.0,0.03333333333333333,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WLUX-001,0,0,0,0,0,Mascara,B07V98DW2M,313.0,1,1.7832769354064135,0.42857142857142855,0.42857142857142855,0.3,0.1,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WLUX-002,0,0,0,0,0,Mascara,403212526888,98.0,1,2.2742941307367115,0.0,0.0,0.3333333333333333,0.2777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTW-BSK-MEDBRW-2PK,0,0,0,0,0,Cosmetics General,RIM-BTW-BSK-MEDBRW-2PK,84.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WLUX-003-2PK,0,0,0,0,0,Cosmetics General,RIM-MSC-WLUX-003-2PK,16.0,1,5.477225575051666,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WNDR-EXT-001,0,0,0,0,0,Mascara,RIM-MSC-WNDR-EXT-001,41.0,1,5.477225575051661,0.0,0.0,0.03333333333333333,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MSC-WNDRBOND-LASH-FILLER-BLK,0,0,0,0,0,"Eyes, Makeup, Mascara",RIM-MSC-WNDRBOND-LASH-FILLER-BLK,11.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-010,0,0,0,0,0,"Complexion, Concealer, Makeup",403339825493,136.0,1,5.477225575051662,0.0,0.0,0.03333333333333333,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-020,0,0,0,0,0,"Complexion, Concealer, Makeup",403339825493,4.0,1,5.477225575051662,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-030,0,0,0,0,0,"Complexion, Concealer, Makeup",RIM-MULTI-TASK-CLR,72.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-040,0,0,0,0,0,"Complexion, Concealer, Makeup",B0GDRTMBTQ,7.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-050,0,0,0,0,0,"Complexion, Concealer, Makeup",403339825493,15.0,1,5.477225575051662,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-060,0,0,0,0,0,"Complexion, Concealer, Makeup",403339825493,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MULTI-TASK-CLR-070,0,0,0,0,0,"Complexion, Concealer, Makeup",B0H3K7F7F2,31.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASK-CLR-090,0,0,0,0,0,"Complexion, Concealer, Makeup",B0931L2N1T,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-MULTI-TASKER-BTF-30ML-002,0,0,0,0,0,"Complexion, Highlighter, Makeup",RIM-MULTI-TASKER-BTF-30ML,3.0,1,5.477225575051661,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASKER-BTF-30ML-003,0,0,0,0,0,"Complexion, Highlighter, Makeup",RIM-MULTI-TASKER-BTF-30ML,5.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-MULTI-TASKER-BTF-30ML-004,0,0,0,0,0,"Complexion, Highlighter, Makeup",RIM-MULTI-TASKER-BTF-30ML,4.0,1,5.477225575051661,0.0,0.0,0.0,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-101,0,0,0,0,0,"Nail Polish, Nails",205588880309,16.0,1,2.766798224264483,0.0,0.07142857142857142,0.16666666666666666,0.2,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-130,0,0,0,0,0,Nail Polish,402783366055,106.0,1,2.593094277313203,0.14285714285714285,0.07142857142857142,0.13333333333333333,0.12222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-150,0,0,0,0,0,Nail Polish,402783366055,113.0,1,5.477225575051661,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-151,0,0,0,0,0,Nail Polish,B0BCGW2749,23.0,1,5.477225575051662,0.0,0.0,0.03333333333333333,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-152,0,0,0,0,0,Nail Polish,402783366055,63.0,1,5.477225575051662,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-153,0,0,0,0,0,Cosmetics General,B0BCGRMNMX,63.0,1,5.477225575051648,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-154,0,0,0,0,0,Nail Polish,RIM-NAIL-60S,63.0,1,5.477225575051661,0.0,0.0,0.03333333333333333,0.03333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-155,0,0,0,0,0,Nail Polish,B0B4SRNQN4,220.0,1,5.477225575051662,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-203,0,0,0,0,0,Nail Polish,B0H4SV53T5,289.0,1,1.4907119849998598,0.14285714285714285,0.2857142857142857,0.6,0.6666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-210,0,0,0,0,0,"Nail Polish, Nails",402783366055,483.0,1,1.4551484104900514,0.2857142857142857,0.42857142857142855,0.5333333333333333,0.5222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-230,0,0,0,0,0,Nail Polish,402783366055,203.0,1,2.593094277313204,0.0,0.07142857142857142,0.13333333333333333,0.25555555555555554,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-235,0,0,0,0,0,Nail Polish,205588880309,31.0,1,2.1873460536962783,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.35555555555555557,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-262,0,0,0,0,0,Nail Polish,402783366055,612.0,1,1.4421179191003703,0.5714285714285714,0.35714285714285715,0.5666666666666667,0.4222222222222222,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-270,0,0,0,0,0,Nail Polish,402783366055,670.0,1,1.5536386656646626,0.2857142857142857,0.35714285714285715,0.5,0.6888888888888889,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-271,0,0,0,0,0,Nail Polish,B0C5DZVGNB,670.0,1,1.686661669158014,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.26666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-300,0,0,0,0,0,Nail Polish,B0H4SV53T5,523.0,1,1.9592601880476495,0.0,0.21428571428571427,0.36666666666666664,0.32222222222222224,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-310,0,0,0,0,0,Nail Polish,402783366055,263.0,1,2.0341905108624294,0.0,0.14285714285714285,0.2,0.36666666666666664,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-312,0,0,0,0,0,Nail Polish,402783366055,42.0,1,2.593094277313201,0.0,0.0,0.13333333333333333,0.1111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-313,0,0,0,0,0,Nail Polish,B08MBFLWZW,69.0,1,2.593094277313207,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.18888888888888888,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-314,0,0,0,0,0,Nail Polish,402783366055,152.0,1,3.0512857662936463,0.14285714285714285,0.07142857142857142,0.1,0.07777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-315,0,0,0,0,0,Nail Polish,402783366055,61.0,1,2.1600297128302746,0.14285714285714285,0.07142857142857142,0.23333333333333334,0.16666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-320,0,0,0,0,0,Nail Polish,402783366055,152.0,1,2.1873460536962797,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.3111111111111111,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-322,0,0,0,0,0,Nail Polish,205588880309,309.0,1,2.034190510862434,0.14285714285714285,0.07142857142857142,0.2,0.35555555555555557,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-323,0,0,0,0,0,Nail Polish,402783366055,775.0,1,1.6400168207715995,0.0,0.07142857142857142,0.3333333333333333,0.4666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-324,0,0,0,0,0,Nail Polish,402783366055,79.0,1,5.477225575051658,0.0,0.0,0.0,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-335,0,0,0,0,0,Nail Polish,205588880309,235.0,1,5.4772255750516665,0.0,0.0,0.0,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-336,0,0,0,0,0,Nail Polish,402783366055,168.0,1,1.843641716366042,0.14285714285714285,0.14285714285714285,0.23333333333333334,0.13333333333333333,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-340,0,0,0,0,0,Nail Polish,402783366055,549.0,1,2.160029712830275,0.0,0.0,0.23333333333333334,0.25555555555555554,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-BTW-BSK-MEDBRW-3PK,0,0,0,0,0,Cosmetics General,RIM-BTW-BSK-MEDBRW-3PK,46.0,1,5.477225575051661,0.0,0.0,0.03333333333333333,0.022222222222222223,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-401,0,0,0,0,0,Nail Polish,402783366055,0.0,0,5.477225575051686,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-404,0,0,0,0,0,Nail Polish,402783366055,600.0,1,5.477225575051669,0.0,0.0,0.03333333333333333,0.16666666666666666,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-405,0,0,0,0,0,Nail Polish,205588880309,525.0,1,3.051285766293649,0.0,0.0,0.1,0.34444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-406,0,0,0,0,0,Nail Polish,402783366055,1.0,1,5.4772255750516825,0.0,0.0,0.0,0.0,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-410,0,0,0,0,0,Nail Polish,B0H4SV53T5,193.0,1,3.051285766293644,0.0,0.07142857142857142,0.1,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-411,0,0,0,0,0,Nail Polish,RIM-NAIL-60S,0.0,0,5.47722557505166,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-430,0,0,0,0,0,Nail Polish,B0H4SV53T5,0.0,0,5.477225575051659,0.0,0.0,0.0,0.03333333333333333,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-498,0,0,0,0,0,Nail Polish,402783366055,107.0,1,3.8056219755369387,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.18888888888888888,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-500,0,0,0,0,0,Nail Polish,402783366055,861.0,1,1.6771306359773952,0.14285714285714285,0.14285714285714285,0.36666666666666664,0.3,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-510,0,0,0,0,0,Nail Polish,B0H4SV53T5,2859.0,1,2.4211709905575116,0.0,0.21428571428571427,0.2,0.17777777777777778,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-558,0,0,0,0,0,Nail Polish,402783366055,670.0,1,1.8436417163660415,0.42857142857142855,0.2857142857142857,0.23333333333333334,0.4444444444444444,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-560,0,0,0,0,0,Nail Polish,402783366055,666.0,1,3.3218191941496005,0.0,0.14285714285714285,0.2,0.23333333333333334,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-561,0,0,0,0,0,Nail Polish,B0GR1K65GN,266.0,1,5.477225575051662,0.0,0.07142857142857142,0.03333333333333333,0.05555555555555555,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-703,0,0,0,0,0,Nail Polish,402783366055,908.0,1,1.9531142241082053,0.14285714285714285,0.07142857142857142,0.26666666666666666,0.6111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-705,0,0,0,0,0,Nail Polish,B07NTNHVBL,4.0,1,5.477225575051662,0.0,0.0,0.03333333333333333,0.06666666666666667,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-707,0,0,0,0,0,Nail Polish,402783366055,89.0,1,5.47722557505166,0.0,0.0,0.06666666666666667,0.044444444444444446,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-708,0,0,0,0,0,Nail Polish,402783366055,0.0,0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,Stockout Inactive,STOCKOUT RISK,Urgent Restock Required
RIM-NAIL-60S-709,0,0,0,0,0,Nail Polish,205588880309,419.0,1,5.477225575051657,0.0,0.0,0.0,0.011111111111111112,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
RIM-NAIL-60S-710,0,0,0,0,0,Nail Polish,402783366055,98.0,1,5.477225575051654,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.08888888888888889,999.0,Dormant Inventory,SLOW-MOVING EXCESS,Review Promotion / Liquidation
